Date,Returns,Unemployment Rate,Inflation Rate,Misery Index,local_price,Bullish,Neutral,Bearish
2015-06-15,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-16,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-17,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-18,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-19,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-20,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-21,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-22,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-23,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-24,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.2680374298190893,-0.14960224406532108,0.05269408887102078
2015-06-25,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.3993694973689699,0.06173679089807993,-0.368341724657666
2015-06-26,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.3993694973689699,0.06173679089807993,-0.368341724657666
2015-06-27,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.3993694973689699,0.06173679089807993,-0.368341724657666
